WKT,fid,№,Идент. на локация,Адрес,Х,Y,Номер на секция,Дата на избора,Избори
"POINT (23.395009074153 42.6648323731727)","763","763",11.7.2021 г._211,"89 ОУ„Христо Стамболски”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 4",204554.9277,4729899.446,"244614014",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.395009074153 42.6648323731727)","764","764",11.7.2021 г._211,"89 ОУ„Христо Стамболски”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 4",204554.9277,4729899.446,"244614015",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.395009074153 42.6648323731727)","765","765",11.7.2021 г._211,"89 ОУ„Христо Стамболски”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 4",204554.9277,4729899.446,"244614016",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.395009074153 42.6648323731727)","766","766",11.7.2021 г._211,"89 ОУ„Христо Стамболски”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 4",204554.9277,4729899.446,"244614017",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.395009074153 42.6648323731727)","767","767",11.7.2021 г._211,"89 ОУ„Христо Стамболски”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 4",204554.9277,4729899.446,"244614018",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.395009074153 42.6648323731727)","768","768",11.7.2021 г._211,"89 ОУ„Христо Стамболски”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 4",204554.9277,4729899.446,"244614019",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3960639491944 42.6659852386886)","769","769",11.7.2021 г._212,"69 СУ„Димитър Маринов”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 2",204646.8541,4730023.792,"244614021",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3960639491944 42.6659852386886)","770","770",11.7.2021 г._212,"69 СУ„Димитър Маринов”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 2",204646.8541,4730023.792,"244614022",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3960639491944 42.6659852386886)","771","771",11.7.2021 г._212,"69 СУ„Димитър Маринов”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 2",204646.8541,4730023.792,"244614023",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3960639491944 42.6659852386886)","772","772",11.7.2021 г._212,"69 СУ„Димитър Маринов”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 2",204646.8541,4730023.792,"244614024",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3960639491944 42.6659852386886)","773","773",11.7.2021 г._212,"69 СУ„Димитър Маринов”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 2",204646.8541,4730023.792,"244614025",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3960639491944 42.6659852386886)","774","774",11.7.2021 г._212,"69 СУ„Димитър Маринов”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 2",204646.8541,4730023.792,"244614026",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3960639491944 42.6659852386886)","775","775",11.7.2021 г._212,"69 СУ„Димитър Маринов”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 2",204646.8541,4730023.792,"244614027",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3960639491944 42.6659852386886)","776","776",11.7.2021 г._212,"69 СУ„Димитър Маринов”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 2",204646.8541,4730023.792,"244614028",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3960639491944 42.6659852386886)","777","777",11.7.2021 г._212,"69 СУ„Димитър Маринов”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 2",204646.8541,4730023.792,"244614029",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3960639491944 42.6659852386886)","778","778",11.7.2021 г._212,"69 СУ„Димитър Маринов”, гр.София, ж.к. ДРУЖБА 1, УЛ.ЧУДОМИР ТОПЛОДОЛСКИ № 2",204646.8541,4730023.792,"244614030",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4088287888339 42.4870196075836)","779","779",11.7.2021 г._213,"Читалище с. Плана, с.Плана",204849.1198,4710103.519,"234623032",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","780","780",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, ж.к. ДРУЖБА, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614031",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","781","781",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, ж.к. ДРУЖБА, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614032",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","782","782",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, ж.к. ДРУЖБА, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614033",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","783","783",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, ж.к. ДРУЖБА, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614034",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","784","784",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614035",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","785","785",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, ж.к. ДРУЖБА, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614036",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","786","786",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, ж.к. ДРУЖБА, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614037",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","787","787",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, ж.к. ДРУЖБА, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614038",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","788","788",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, ж.к. ДРУЖБА, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614039",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","789","789",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, ж.к. ДРУЖБА, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614040",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","790","790",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, ж.к. ДРУЖБА, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614041",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3989535644414 42.6605460679276)","791","791",11.7.2021 г._214,"4 ОУ „Проф. Джон Атанасов”, гр.София, ж.к. ДРУЖБА, УЛ.ТИРАНА № 12",204857.9289,4729409.613,"244614042",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","792","792",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614043",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","793","793",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614044",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","794","794",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614045",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","795","795",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614046",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","796","796",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614047",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","797","797",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614048",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","798","798",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614049",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","799","799",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614050",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","800","800",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614051",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","801","801",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614052",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","802","802",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614053",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4020359879491 42.6524463428826)","803","803",11.7.2021 г._215,"68 СУ „Никола Обрешков”, гр.София, ж.к. ДРУЖБА 2, БУЛ.ПРОФ.ЦВЕТАН ЛАЗАРОВ № 122",205072.2645,4728499.289,"244614054",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4057479133605 42.6448596216891)","804","804",11.7.2021 г._216,"163 ОУ ""Черноризец Храбър"", гр.София, ж.к. ДРУЖБА 2, УЛ.ОБИКОЛНА № 36",205340.7093,4727643.753,"244614055",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4057479133605 42.6448596216891)","805","805",11.7.2021 г._216,"163 ОУ ""Черноризец Храбър"", гр.София, ж.к. ДРУЖБА 2, УЛ.ОБИКОЛНА № 36",205340.7093,4727643.753,"244614056",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4057479133605 42.6448596216891)","806","806",11.7.2021 г._216,"163 ОУ ""Черноризец Храбър"", гр.София, ж.к. ДРУЖБА 2, УЛ.ОБИКОЛНА № 36",205340.7093,4727643.753,"244614057",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4057479133605 42.6448596216891)","807","807",11.7.2021 г._216,"163 ОУ ""Черноризец Храбър"", гр.София, ж.к. ДРУЖБА 2, УЛ.ОБИКОЛНА № 36",205340.7093,4727643.753,"244614058",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4057479133605 42.6448596216891)","808","808",11.7.2021 г._216,"163 ОУ ""Черноризец Храбър"", гр.София, ж.к. ДРУЖБА 2, УЛ.ОБИКОЛНА № 36",205340.7093,4727643.753,"244614059",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4057479133605 42.6448596216891)","809","809",11.7.2021 г._216,"163 ОУ ""Черноризец Храбър"", гр.София, ж.к. ДРУЖБА 2, УЛ.ОБИКОЛНА № 36",205340.7093,4727643.753,"244614060",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4057479133605 42.6448596216891)","810","810",11.7.2021 г._216,"163 ОУ ""Черноризец Храбър"", гр.София, ж.к. ДРУЖБА 2, УЛ.ОБИКОЛНА № 36",205340.7093,4727643.753,"244614061",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4057479133605 42.6448596216891)","811","811",11.7.2021 г._216,"163 ОУ ""Черноризец Храбър"", гр.София, ж.к. ДРУЖБА 2, УЛ.ОБИКОЛНА № 36",205340.7093,4727643.753,"244614062",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4057479133605 42.6448596216891)","812","812",11.7.2021 г._216,"163 ОУ ""Черноризец Храбър"", гр.София, ж.к. ДРУЖБА 2, УЛ.ОБИКОЛНА № 36",205340.7093,4727643.753,"244614063",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4095313614485 42.5959140298831)","813","813",11.7.2021 г._217,"83-то ОУ „Елин Пелин“, с.Панчарево, БУЛ.ЕЛИН ПЕЛИН № 21",205419.9477,4722194.7,"234623018",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4095313614485 42.5959140298831)","814","814",11.7.2021 г._217,"83-то ОУ „Елин Пелин, с.Панчарево, БУЛ.ЕЛИН ПЕЛИН № 21",205419.9477,4722194.7,"234623019",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4095313614485 42.5959140298831)","815","815",11.7.2021 г._217,"83-то ОУ „Елин Пелин“, с.Панчарево, БУЛ.ЕЛИН ПЕЛИН № 21",205419.9477,4722194.7,"234623020",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4109298983717 42.6099019782667)","816","816",11.7.2021 г._218,"84-то ОУ „Васил Левски“, с.Герман, УЛ.ПАТРИАРХ ГЕРМАН № 81Б",205600.6621,4723743.315,"234623015",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4109298983717 42.6099019782667)","817","817",11.7.2021 г._218,"84-то ОУ „Васил Левски“, с.Герман, УЛ.ПАТРИАРХ ГЕРМАН № 81Б",205600.6621,4723743.315,"234623016",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4109298983717 42.6099019782667)","818","818",11.7.2021 г._218,"84-то ОУ „Васил Левски“, с.Герман, УЛ.ПАТРИАРХ ГЕРМАН № 81Б",205600.6621,4723743.315,"234623017",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4098842521031 42.6307100193492)","819","819",11.7.2021 г._219,"82 ОУ ""Васил Априлов"", гр.София, кв. ГОРУБЛЯНЕ, УЛ.САМОКОВСКО ШОСЕ № 42",205613.0612,4726057.883,"234615119",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4098842521031 42.6307100193492)","820","820",11.7.2021 г._219,"82 ОУ ""Васил Априлов"", гр.София, кв. ГОРУБЛЯНЕ, УЛ.САМОКОВСКО ШОСЕ № 42",205613.0612,4726057.883,"234615120",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4098842521031 42.6307100193492)","821","821",11.7.2021 г._219,"82 ОУ ""Васил Априлов"", гр.София, кв. ГОРУБЛЯНЕ, УЛ.САМОКОВСКО ШОСЕ № 42",205613.0612,4726057.883,"234615121",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4098842521031 42.6307100193492)","822","822",11.7.2021 г._219,"82 ОУ ""Васил Априлов"", гр.София, кв. ГОРУБЛЯНЕ, УЛ.САМОКОВСКО ШОСЕ № 42",205613.0612,4726057.883,"234615122",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4098842521031 42.6307100193492)","823","823",11.7.2021 г._219,"82 ОУ ""Васил Априлов"", гр.София, кв. ГОРУБЛЯНЕ, УЛ.САМОКОВСКО ШОСЕ № 42",205613.0612,4726057.883,"234615123",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4098842521031 42.6307100193492)","824","824",11.7.2021 г._219,"82 ОУ ""Васил Априлов"", гр.София, кв. ГОРУБЛЯНЕ, УЛ.САМОКОВСКО ШОСЕ № 42",205613.0612,4726057.883,"234615124",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4098842521031 42.6307100193492)","825","825",11.7.2021 г._219,"82 ОУ ""Васил Априлов"", гр.София, кв. ГОРУБЛЯНЕ, УЛ.САМОКОВСКО ШОСЕ № 42",205613.0612,4726057.883,"234615125",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.233208730108 42.7195838788716)","826","826",11.7.2021 г._22,"103 ОУ ""Васил Левски"", гр.София, ж.к. ФИЛИПОВЦИ",191564.5928,4736559.236,"254619071",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.233208730108 42.7195838788716)","827","827",11.7.2021 г._22,"103 ОУ ""Васил Левски"", гр.София, ж.к. ФИЛИПОВЦИ",191564.5928,4736559.236,"254619072",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.233208730108 42.7195838788716)","828","828",11.7.2021 г._22,"103 ОУ ""Васил Левски"", гр.София, ж.к. ФИЛИПОВЦИ",191564.5928,4736559.236,"254619132",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4141269995737 42.5766899983234)","829","829",11.7.2021 г._220,"Салон км. Кокаляне, с.Кокаляне, УЛ.КРЪСТАН МЛАДЕНОВ № 1",205706.4994,4720043.698,"234623021",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4104917560976 42.6459986160329)","830","830",11.7.2021 г._221,"150 ОУ„Цар Симеон І”, гр.София, ж.к. ДРУЖБА 2, УЛ.ДЕЛИЙСКА ВОДЕНИЦА № 11",205735.0309,4727753.709,"244614064",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4104917560976 42.6459986160329)","831","831",11.7.2021 г._221,"150 ОУ„Цар Симеон І”, гр.София, ж.к. ДРУЖБА 2, УЛ.ДЕЛИЙСКА ВОДЕНИЦА № 11",205735.0309,4727753.709,"244614065",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4104917560976 42.6459986160329)","832","832",11.7.2021 г._221,"150 ОУ„Цар Симеон І”, гр.София, ж.к. ДРУЖБА 2, УЛ.ДЕЛИЙСКА ВОДЕНИЦА № 11",205735.0309,4727753.709,"244614066",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4104917560976 42.6459986160329)","833","833",11.7.2021 г._221,"150 ОУ„Цар Симеон І”, гр.София, ж.к. ДРУЖБА 2, УЛ.ДЕЛИЙСКА ВОДЕНИЦА № 11",205735.0309,4727753.709,"244614067",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4104917560976 42.6459986160329)","834","834",11.7.2021 г._221,"150 ОУ„Цар Симеон І”, гр.София, ж.к. ДРУЖБА 2, УЛ.ДЕЛИЙСКА ВОДЕНИЦА № 11",205735.0309,4727753.709,"244614068",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4104917560976 42.6459986160329)","835","835",11.7.2021 г._221,"150 ОУ„Цар Симеон І”, гр.София, ж.к. ДРУЖБА 2, УЛ.ДЕЛИЙСКА ВОДЕНИЦА № 11",205735.0309,4727753.709,"244614069",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4104917560976 42.6459986160329)","836","836",11.7.2021 г._221,"150 ОУ„Цар Симеон І”, гр.София, ж.к. ДРУЖБА 2, УЛ.ДЕЛИЙСКА ВОДЕНИЦА № 11",205735.0309,4727753.709,"244614070",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4104917560976 42.6459986160329)","837","837",11.7.2021 г._221,"150 ОУ„Цар Симеон І”, гр.София, ж.к. ДРУЖБА 2, УЛ.ДЕЛИЙСКА ВОДЕНИЦА № 11",205735.0309,4727753.709,"244614071",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4104917560976 42.6459986160329)","838","838",11.7.2021 г._221,"150 ОУ„Цар Симеон І”, гр.София, ж.к. ДРУЖБА 2, УЛ.ДЕЛИЙСКА ВОДЕНИЦА № 11",205735.0309,4727753.709,"244614072",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4104917560976 42.6459986160329)","839","839",11.7.2021 г._221,"150 ОУ„Цар Симеон І”, гр.София, ж.к. ДРУЖБА 2, УЛ.ДЕЛИЙСКА ВОДЕНИЦА № 11",205735.0309,4727753.709,"244614073",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4104917560976 42.6459986160329)","840","840",11.7.2021 г._221,"150 ОУ„Цар Симеон І”, гр.София, ж.к. ДРУЖБА 2, УЛ.ДЕЛИЙСКА ВОДЕНИЦА № 11",205735.0309,4727753.709,"244614074",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4039577285968 42.803266022417)","841","841",11.7.2021 г._222,"В сградата на пенсионерски клуб, с.Подгумер, УЛ.СТАРА ПЛАНИНА (Л.ПАНЧЕВ) № 39",205944.0654,4745242.696,"254621030",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4057998071837 42.7719421638262)","842","842",11.7.2021 г._223,"176 ОУ „Св.Св.Кирил и Методий “, с.Негован, УЛ.МОГИЛАТА № 10",205946.2746,4741757.398,"254621036",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4057998071837 42.7719421638262)","843","843",11.7.2021 г._223,"176 ОУ „Св.Св.Кирил и Методий “, с.Негован, УЛ.МОГИЛАТА № 10",205946.2746,4741757.398,"254621037",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4145126734095 42.7114937625943)","844","844",11.7.2021 г._224,"85 СУ ""Отец Паисий"", гр.София, кв. ВРАЖДЕБНА, УЛ.59 № 13",206373.6707,4735013.589,"244622001",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4145126734095 42.7114937625943)","845","845",11.7.2021 г._224,"85 СУ ""Отец Паисий"", гр.София, кв. ВРАЖДЕБНА, УЛ.59 № 13",206373.6707,4735013.589,"244622002",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4145126734095 42.7114937625943)","846","846",11.7.2021 г._224,"85 СУ ""Отец Паисий"", гр.София, кв. ВРАЖДЕБНА, УЛ.59 № 13",206373.6707,4735013.589,"244622003",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4145126734095 42.7114937625943)","847","847",11.7.2021 г._224,"85 СУ ""Отец Паисий"", гр.София, кв. ВРАЖДЕБНА, УЛ.59 № 13",206373.6707,4735013.589,"244622004",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4145126734095 42.7114937625943)","848","848",11.7.2021 г._224,"85 СУ ""Отец Паисий"", гр.София, кв. ВРАЖДЕБНА, УЛ.59 № 13",206373.6707,4735013.589,"244622005",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4238235139151 42.5824895877578)","849","849",11.7.2021 г._225,"Клуб „Кокалянско ханче“, с.Кокаляне, УЛ.ВЕДЕНА № 6",206529.6198,4720654.093,"234623022",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4213710003361 42.801685000433)","850","850",11.7.2021 г._226,"Читалището, с.Войнеговци, УЛ.СПОРТИСТ № 14",207360.6673,4745006.442,"254621029",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4305256997877 42.6743014029487)","851","851",11.7.2021 г._227,"с.Бусманци, УЛ.ПРОСВЕТА (1-ВА) № 16",207510.447,4730827.392,"244614075",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4305256997877 42.6743014029487)","852","852",11.7.2021 г._227,"с.Бусманци, УЛ.ПРОСВЕТА (1-ВА) № 16",207510.447,4730827.392,"244614076",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4305256997877 42.6743014029487)","853","853",11.7.2021 г._227,"с.Бусманци, УЛ.ПРОСВЕТА (1-ВА) № 16",207510.447,4730827.392,"244614077",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4305256997877 42.6743014029487)","854","854",11.7.2021 г._227,"с.Бусманци, УЛ.ПРОСВЕТА (1-ВА) № 16",207510.447,4730827.392,"244614078",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4302635968529 42.7611790912437)","855","855",11.7.2021 г._228,"160 ОУ „Св.Св. Кирил и Методий”, с.Чепинци, УЛ.СТАРА ПЛАНИНА № 24",207897.309,4740476.952,"254621032",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4302635968529 42.7611790912437)","856","856",11.7.2021 г._228,"160 ОУ „Св.Св. Кирил и Методий”, с.Чепинци, УЛ.СТАРА ПЛАНИНА № 24",207897.309,4740476.952,"254621033",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4302635968529 42.7611790912437)","857","857",11.7.2021 г._228,"160 ОУ „Св.Св. Кирил и Методий”, с.Чепинци, УЛ.СТАРА ПЛАНИНА № 24",207897.309,4740476.952,"254621034",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4302635968529 42.7611790912437)","858","858",11.7.2021 г._228,"160 ОУ „Св.Св. Кирил и Методий”, с.Чепинци, УЛ.СТАРА ПЛАНИНА № 24",207897.309,4740476.952,"254621035",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.4472909998978 42.7954679995622)","859","859",11.7.2021 г._229,"Кметството, с.Локорско, БУЛ.ДИМИТЪР ТОШКОВ № 23",209451.3385,4744226.224,"254621031",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.2399112005921 42.6584503968319)","860","860",11.7.2021 г._23,"Читалище Братя Миладинови, гр.София, БУЛ.ЦАР БОРИС III № 375",191810.9291,4729745.151,"234617026",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.2399112005921 42.6584503968319)","861","861",11.7.2021 г._23,"Читалище Братя Миладинови, гр.София, БУЛ.ЦАР БОРИС III № 375",191810.9291,4729745.151,"234617030",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.2399112005921 42.6584503968319)","862","862",11.7.2021 г._23,"Читалище Братя Миладинови, гр.София, БУЛ.ЦАР БОРИС III № 375",191810.9291,4729745.151,"234617033",2021/07/11,Парламентарни избори в България (юли 2021)
